,p_uf,p_pu,p_up,p_fl,p_lu,g,ratio,N,size,Run,followers,leaders,pheromone,unassigned
462,0.560426548,0.486656242,0.3061224489795918,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,159,26,20,0,54
146,0.560426548,0.486656242,0.32653061224489793,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,160,34,9,0,57
181,0.560426548,0.486656242,0.32653061224489793,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,161,38,22,0,40
84,0.560426548,0.486656242,0.32653061224489793,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,162,28,14,0,58
117,0.560426548,0.486656242,0.32653061224489793,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,163,0,0,0,100
288,0.560426548,0.486656242,0.32653061224489793,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,164,37,24,0,39
324,0.560426548,0.486656242,0.32653061224489793,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,165,23,23,0,54
217,0.560426548,0.486656242,0.32653061224489793,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,166,18,10,0,72
252,0.560426548,0.486656242,0.32653061224489793,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,167,35,25,0,40
346,0.560426548,0.486656242,0.32653061224489793,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,168,31,19,0,50
387,0.560426548,0.486656242,0.32653061224489793,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,169,26,20,0,54
235,0.560426548,0.486656242,0.3469387755102041,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,170,0,0,0,100
465,0.560426548,0.486656242,0.3469387755102041,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,171,0,0,0,100
71,0.560426548,0.486656242,0.3469387755102041,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,172,25,23,0,52
272,0.560426548,0.486656242,0.3469387755102041,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,173,10,10,0,80
174,0.560426548,0.486656242,0.3469387755102041,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,174,37,16,0,47
210,0.560426548,0.486656242,0.3469387755102041,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,175,35,18,0,47
302,0.560426548,0.486656242,0.3469387755102041,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,176,31,18,0,51
