,p_uf,p_pu,p_up,p_fl,p_lu,g,ratio,N,size,Run,followers,leaders,pheromone,unassigned
321,0.560426548,0.486656242,0.523613688,0.3469387755102041,0.15,0.274353174,0.517588437,100,11.4958368,175,0,0,0,100
137,0.560426548,0.486656242,0.523613688,0.3469387755102041,0.15,0.274353174,0.517588437,100,11.4958368,176,0,0,0,100
9,0.560426548,0.486656242,0.523613688,0.3469387755102041,0.15,0.274353174,0.517588437,100,11.4958368,177,0,0,0,100
72,0.560426548,0.486656242,0.523613688,0.3469387755102041,0.15,0.274353174,0.517588437,100,11.4958368,178,0,0,100,0
104,0.560426548,0.486656242,0.523613688,0.3469387755102041,0.15,0.274353174,0.517588437,100,11.4958368,179,0,0,0,100
227,0.560426548,0.486656242,0.523613688,0.36734693877551017,0.15,0.274353174,0.517588437,100,11.4958368,180,0,0,0,100
264,0.560426548,0.486656242,0.523613688,0.36734693877551017,0.15,0.274353174,0.517588437,100,11.4958368,181,0,0,0,100
148,0.560426548,0.486656242,0.523613688,0.36734693877551017,0.15,0.274353174,0.517588437,100,11.4958368,182,0,0,0,100
192,0.560426548,0.486656242,0.523613688,0.36734693877551017,0.15,0.274353174,0.517588437,100,11.4958368,183,0,0,0,100
291,0.560426548,0.486656242,0.523613688,0.36734693877551017,0.15,0.274353174,0.517588437,100,11.4958368,184,0,0,0,100
333,0.560426548,0.486656242,0.523613688,0.36734693877551017,0.15,0.274353174,0.517588437,100,11.4958368,185,0,0,0,100
214,0.560426548,0.486656242,0.523613688,0.36734693877551017,0.15,0.274353174,0.517588437,100,11.4958368,186,0,0,0,100
251,0.560426548,0.486656242,0.523613688,0.36734693877551017,0.15,0.274353174,0.517588437,100,11.4958368,187,0,0,0,100
446,0.560426548,0.486656242,0.523613688,0.36734693877551017,0.15,0.274353174,0.517588437,100,11.4958368,188,0,0,0,100
480,0.560426548,0.486656242,0.523613688,0.36734693877551017,0.15,0.274353174,0.517588437,100,11.4958368,189,0,0,0,100
108,0.560426548,0.486656242,0.523613688,0.3877551020408163,0.15,0.274353174,0.517588437,100,11.4958368,190,0,0,0,100
