;p_uf;p_pu;p_up;p_fl;p_lu;Run;followers;leaders;pheromone;unassigned
296;0.84423828125;0.24169921875;0.44775390625;0.69677734375;0.67138671875;296;0;0;0;110
297;0.84423828125;0.24169921875;0.58740234375;0.48681640625;0.67138671875;297;0;0;0;110
298;0.84423828125;0.24169921875;0.58740234375;0.69677734375;0.55712890625;298;0;0;0;110
299;0.84423828125;0.24169921875;0.58740234375;0.69677734375;0.67138671875;299;0;0;0;110
300;0.50146484375;0.87646484375;0.94775390625;0.98681640625;0.05712890625;300;4;92;0;14
301;0.34423828125;0.87646484375;0.94775390625;0.98681640625;0.05712890625;301;3;83;0;24
302;0.50146484375;0.74169921875;0.94775390625;0.98681640625;0.05712890625;302;5;89;0;16
303;0.50146484375;0.87646484375;0.08740234375;0.98681640625;0.05712890625;303;2;96;0;12
304;0.50146484375;0.87646484375;0.94775390625;0.19677734375;0.05712890625;304;23;65;0;22
305;0.50146484375;0.87646484375;0.94775390625;0.98681640625;0.17138671875;305;6;49;0;55
306;0.50146484375;0.74169921875;0.08740234375;0.19677734375;0.17138671875;306;0;0;0;110
307;0.34423828125;0.87646484375;0.08740234375;0.19677734375;0.17138671875;307;0;0;0;110
308;0.34423828125;0.74169921875;0.94775390625;0.19677734375;0.17138671875;308;0;0;0;110
309;0.34423828125;0.74169921875;0.08740234375;0.98681640625;0.17138671875;309;0;0;0;110
310;0.34423828125;0.74169921875;0.08740234375;0.19677734375;0.05712890625;310;17;71;0;22
311;0.34423828125;0.74169921875;0.08740234375;0.19677734375;0.17138671875;311;0;0;0;110
312;0.75146484375;0.12646484375;0.19775390625;0.23681640625;0.30712890625;312;0;0;0;110
313;0.09423828125;0.12646484375;0.19775390625;0.23681640625;0.30712890625;313;0;0;0;110
314;0.75146484375;0.49169921875;0.19775390625;0.23681640625;0.30712890625;314;0;0;0;110
315;0.75146484375;0.12646484375;0.33740234375;0.23681640625;0.30712890625;315;0;0;0;110
316;0.75146484375;0.12646484375;0.19775390625;0.44677734375;0.30712890625;316;0;0;0;110
317;0.75146484375;0.12646484375;0.19775390625;0.23681640625;0.42138671875;317;0;0;0;110
318;0.75146484375;0.49169921875;0.33740234375;0.44677734375;0.42138671875;318;0;0;0;110
319;0.09423828125;0.12646484375;0.33740234375;0.44677734375;0.42138671875;319;0;0;0;110
320;0.09423828125;0.49169921875;0.19775390625;0.44677734375;0.42138671875;320;0;0;0;110
321;0.09423828125;0.49169921875;0.33740234375;0.23681640625;0.42138671875;321;0;0;0;110
322;0.09423828125;0.49169921875;0.33740234375;0.44677734375;0.30712890625;322;0;0;0;110
323;0.09423828125;0.49169921875;0.33740234375;0.44677734375;0.42138671875;323;0;0;0;110
324;0.25146484375;0.62646484375;0.69775390625;0.73681640625;0.80712890625;324;0;0;0;110
325;0.59423828125;0.62646484375;0.69775390625;0.73681640625;0.80712890625;325;0;0;0;110
326;0.25146484375;0.99169921875;0.69775390625;0.73681640625;0.80712890625;326;0;0;0;110
327;0.25146484375;0.62646484375;0.83740234375;0.73681640625;0.80712890625;327;0;0;0;110
328;0.25146484375;0.62646484375;0.69775390625;0.94677734375;0.80712890625;328;0;0;0;110
329;0.25146484375;0.62646484375;0.69775390625;0.73681640625;0.92138671875;329;0;0;0;110
330;0.25146484375;0.99169921875;0.83740234375;0.94677734375;0.92138671875;330;0;0;0;110
331;0.59423828125;0.62646484375;0.83740234375;0.94677734375;0.92138671875;331;0;0;0;110
332;0.59423828125;0.99169921875;0.69775390625;0.94677734375;0.92138671875;332;0;0;0;110
333;0.59423828125;0.99169921875;0.83740234375;0.73681640625;0.92138671875;333;0;0;0;110
334;0.59423828125;0.99169921875;0.83740234375;0.94677734375;0.80712890625;334;0;0;0;110
335;0.59423828125;0.99169921875;0.83740234375;0.94677734375;0.92138671875;335;0;0;0;110
336;0.37646484375;0.00146484375;0.82275390625;0.61181640625;0.93212890625;336;0;0;108;2
337;0.96923828125;0.00146484375;0.82275390625;0.61181640625;0.93212890625;337;0;0;109;1
338;0.37646484375;0.36669921875;0.82275390625;0.61181640625;0.93212890625;338;0;0;0;110
339;0.37646484375;0.00146484375;0.46240234375;0.61181640625;0.93212890625;339;0;0;110;0
340;0.37646484375;0.00146484375;0.82275390625;0.32177734375;0.93212890625;340;0;0;108;2
341;0.37646484375;0.00146484375;0.82275390625;0.61181640625;0.04638671875;341;0;0;109;1
342;0.37646484375;0.36669921875;0.46240234375;0.32177734375;0.04638671875;342;7;82;0;21
343;0.96923828125;0.00146484375;0.46240234375;0.32177734375;0.04638671875;343;0;0;110;0
344;0.96923828125;0.36669921875;0.82275390625;0.32177734375;0.04638671875;344;7;94;0;9
345;0.96923828125;0.36669921875;0.46240234375;0.61181640625;0.04638671875;345;5;97;0;8
346;0.96923828125;0.36669921875;0.46240234375;0.32177734375;0.93212890625;346;0;0;0;110
347;0.96923828125;0.36669921875;0.46240234375;0.32177734375;0.04638671875;347;8;95;0;7
348;0.87646484375;0.50146484375;0.32275390625;0.11181640625;0.43212890625;348;0;0;0;110
349;0.46923828125;0.50146484375;0.32275390625;0.11181640625;0.43212890625;349;0;0;0;110
350;0.87646484375;0.86669921875;0.32275390625;0.11181640625;0.43212890625;350;0;0;0;110
351;0.87646484375;0.50146484375;0.96240234375;0.11181640625;0.43212890625;351;0;0;0;110
352;0.87646484375;0.50146484375;0.32275390625;0.82177734375;0.43212890625;352;0;0;0;110
353;0.87646484375;0.50146484375;0.32275390625;0.11181640625;0.54638671875;353;0;0;0;110
354;0.87646484375;0.86669921875;0.96240234375;0.82177734375;0.54638671875;354;0;0;0;110
355;0.46923828125;0.50146484375;0.96240234375;0.82177734375;0.54638671875;355;0;0;0;110
356;0.46923828125;0.86669921875;0.32275390625;0.82177734375;0.54638671875;356;0;0;0;110
357;0.46923828125;0.86669921875;0.96240234375;0.11181640625;0.54638671875;357;0;0;0;110
358;0.46923828125;0.86669921875;0.96240234375;0.82177734375;0.43212890625;358;0;0;0;110
359;0.46923828125;0.86669921875;0.96240234375;0.82177734375;0.54638671875;359;0;0;0;110
360;0.62646484375;0.25146484375;0.57275390625;0.86181640625;0.18212890625;360;7;48;0;55
361;0.21923828125;0.25146484375;0.57275390625;0.86181640625;0.18212890625;361;0;0;0;110
362;0.62646484375;0.11669921875;0.57275390625;0.86181640625;0.18212890625;362;10;39;0;61
363;0.62646484375;0.25146484375;0.71240234375;0.86181640625;0.18212890625;363;2;27;0;81
364;0.62646484375;0.25146484375;0.57275390625;0.57177734375;0.18212890625;364;8;44;0;58
365;0.62646484375;0.25146484375;0.57275390625;0.86181640625;0.79638671875;365;0;0;0;110
366;0.62646484375;0.11669921875;0.71240234375;0.57177734375;0.79638671875;366;0;0;71;39
367;0.21923828125;0.25146484375;0.71240234375;0.57177734375;0.79638671875;367;0;0;0;110
368;0.21923828125;0.11669921875;0.57275390625;0.57177734375;0.79638671875;368;0;0;55;55
369;0.21923828125;0.11669921875;0.71240234375;0.86181640625;0.79638671875;369;0;0;68;42
370;0.21923828125;0.11669921875;0.71240234375;0.57177734375;0.18212890625;370;0;0;57;53
371;0.21923828125;0.11669921875;0.71240234375;0.57177734375;0.79638671875;371;0;0;69;41
372;0.12646484375;0.75146484375;0.07275390625;0.36181640625;0.68212890625;372;0;0;0;110
373;0.71923828125;0.75146484375;0.07275390625;0.36181640625;0.68212890625;373;0;0;0;110
374;0.12646484375;0.61669921875;0.07275390625;0.36181640625;0.68212890625;374;0;0;0;110
375;0.12646484375;0.75146484375;0.21240234375;0.36181640625;0.68212890625;375;0;0;0;110
376;0.12646484375;0.75146484375;0.07275390625;0.07177734375;0.68212890625;376;0;0;0;110
377;0.12646484375;0.75146484375;0.07275390625;0.36181640625;0.29638671875;377;0;0;0;110
378;0.12646484375;0.61669921875;0.21240234375;0.07177734375;0.29638671875;378;0;0;0;110
379;0.71923828125;0.75146484375;0.21240234375;0.07177734375;0.29638671875;379;0;0;0;110
380;0.71923828125;0.61669921875;0.07275390625;0.07177734375;0.29638671875;380;0;0;0;110
381;0.71923828125;0.61669921875;0.21240234375;0.36181640625;0.29638671875;381;0;0;0;110
382;0.71923828125;0.61669921875;0.21240234375;0.07177734375;0.68212890625;382;0;0;0;110
383;0.71923828125;0.61669921875;0.21240234375;0.07177734375;0.29638671875;383;0;0;0;110
384;0.18896484375;0.18896484375;0.51025390625;0.04931640625;0.11962890625;384;0;0;0;110
385;0.53173828125;0.18896484375;0.51025390625;0.04931640625;0.11962890625;385;0;0;0;110
386;0.18896484375;0.30419921875;0.51025390625;0.04931640625;0.11962890625;386;0;0;0;110
387;0.18896484375;0.18896484375;0.39990234375;0.04931640625;0.11962890625;387;0;0;0;110
388;0.18896484375;0.18896484375;0.51025390625;0.25927734375;0.11962890625;388;0;0;0;110
389;0.18896484375;0.18896484375;0.51025390625;0.04931640625;0.98388671875;389;0;0;0;110
390;0.18896484375;0.30419921875;0.39990234375;0.25927734375;0.98388671875;390;0;0;0;110
391;0.53173828125;0.18896484375;0.39990234375;0.25927734375;0.98388671875;391;0;0;0;110
392;0.53173828125;0.30419921875;0.51025390625;0.25927734375;0.98388671875;392;0;0;0;110
393;0.53173828125;0.30419921875;0.39990234375;0.04931640625;0.98388671875;393;0;0;0;110
394;0.53173828125;0.30419921875;0.39990234375;0.25927734375;0.11962890625;394;16;33;0;61
395;0.53173828125;0.30419921875;0.39990234375;0.25927734375;0.98388671875;395;0;0;0;110
396;0.68896484375;0.68896484375;0.01025390625;0.54931640625;0.61962890625;396;0;0;0;110
397;0.03173828125;0.68896484375;0.01025390625;0.54931640625;0.61962890625;397;0;0;0;110
398;0.68896484375;0.80419921875;0.01025390625;0.54931640625;0.61962890625;398;0;0;0;110
399;0.68896484375;0.68896484375;0.89990234375;0.54931640625;0.61962890625;399;0;0;0;110
400;0.68896484375;0.68896484375;0.01025390625;0.75927734375;0.61962890625;400;0;0;0;110
401;0.68896484375;0.68896484375;0.01025390625;0.54931640625;0.48388671875;401;0;0;0;110
402;0.68896484375;0.80419921875;0.89990234375;0.75927734375;0.48388671875;402;0;0;0;110
403;0.03173828125;0.68896484375;0.89990234375;0.75927734375;0.48388671875;403;0;0;0;110
404;0.03173828125;0.80419921875;0.01025390625;0.75927734375;0.48388671875;404;0;0;0;110
405;0.03173828125;0.80419921875;0.89990234375;0.54931640625;0.48388671875;405;0;0;0;110
406;0.03173828125;0.80419921875;0.89990234375;0.75927734375;0.61962890625;406;0;0;0;110
407;0.03173828125;0.80419921875;0.89990234375;0.75927734375;0.48388671875;407;0;0;0;110
408;0.93896484375;0.43896484375;0.76025390625;0.29931640625;0.86962890625;408;0;0;0;110
409;0.28173828125;0.43896484375;0.76025390625;0.29931640625;0.86962890625;409;0;0;0;110
410;0.93896484375;0.05419921875;0.76025390625;0.29931640625;0.86962890625;410;0;0;84;26
411;0.93896484375;0.43896484375;0.64990234375;0.29931640625;0.86962890625;411;0;0;0;110
412;0.93896484375;0.43896484375;0.76025390625;0.50927734375;0.86962890625;412;0;0;0;110
413;0.93896484375;0.43896484375;0.76025390625;0.29931640625;0.23388671875;413;36;32;0;42
414;0.93896484375;0.05419921875;0.64990234375;0.50927734375;0.23388671875;414;0;0;93;17
415;0.28173828125;0.43896484375;0.64990234375;0.50927734375;0.23388671875;415;0;0;0;110
416;0.28173828125;0.05419921875;0.76025390625;0.50927734375;0.23388671875;416;0;0;93;17
417;0.28173828125;0.05419921875;0.64990234375;0.29931640625;0.23388671875;417;0;0;85;25
418;0.28173828125;0.05419921875;0.64990234375;0.50927734375;0.86962890625;418;0;0;80;30
419;0.28173828125;0.05419921875;0.64990234375;0.50927734375;0.23388671875;419;0;0;85;25
420;0.43896484375;0.93896484375;0.26025390625;0.79931640625;0.36962890625;420;0;0;0;110
421;0.78173828125;0.93896484375;0.26025390625;0.79931640625;0.36962890625;421;0;0;0;110
422;0.43896484375;0.55419921875;0.26025390625;0.79931640625;0.36962890625;422;0;0;0;110
423;0.43896484375;0.93896484375;0.14990234375;0.79931640625;0.36962890625;423;0;0;0;110
424;0.43896484375;0.93896484375;0.26025390625;0.00927734375;0.36962890625;424;0;0;0;110
425;0.43896484375;0.93896484375;0.26025390625;0.79931640625;0.73388671875;425;0;0;0;110
426;0.43896484375;0.55419921875;0.14990234375;0.00927734375;0.73388671875;426;0;0;0;110
427;0.78173828125;0.93896484375;0.14990234375;0.00927734375;0.73388671875;427;0;0;0;110
428;0.78173828125;0.55419921875;0.26025390625;0.00927734375;0.73388671875;428;0;0;0;110
429;0.78173828125;0.55419921875;0.14990234375;0.79931640625;0.73388671875;429;0;0;0;110
430;0.78173828125;0.55419921875;0.14990234375;0.00927734375;0.36962890625;430;0;0;0;110
431;0.78173828125;0.55419921875;0.14990234375;0.00927734375;0.73388671875;431;0;0;0;110
432;0.31396484375;0.31396484375;0.13525390625;0.92431640625;0.49462890625;432;0;0;0;110
433;0.65673828125;0.31396484375;0.13525390625;0.92431640625;0.49462890625;433;0;0;0;110
434;0.31396484375;0.17919921875;0.13525390625;0.92431640625;0.49462890625;434;0;0;0;110
435;0.31396484375;0.31396484375;0.52490234375;0.92431640625;0.49462890625;435;0;0;0;110
436;0.31396484375;0.31396484375;0.13525390625;0.63427734375;0.49462890625;436;0;0;0;110
437;0.31396484375;0.31396484375;0.13525390625;0.92431640625;0.35888671875;437;0;0;0;110
438;0.31396484375;0.17919921875;0.52490234375;0.63427734375;0.35888671875;438;0;0;0;110
439;0.65673828125;0.31396484375;0.52490234375;0.63427734375;0.35888671875;439;0;0;0;110
440;0.65673828125;0.17919921875;0.13525390625;0.63427734375;0.35888671875;440;0;0;0;110
441;0.65673828125;0.17919921875;0.52490234375;0.92431640625;0.35888671875;441;0;0;0;110
442;0.65673828125;0.17919921875;0.52490234375;0.63427734375;0.49462890625;442;0;0;0;110
443;0.65673828125;0.17919921875;0.52490234375;0.63427734375;0.35888671875;443;0;0;0;110
444;0.81396484375;0.81396484375;0.63525390625;0.42431640625;0.99462890625;444;0;0;0;110
445;0.15673828125;0.81396484375;0.63525390625;0.42431640625;0.99462890625;445;0;0;0;110
446;0.81396484375;0.67919921875;0.63525390625;0.42431640625;0.99462890625;446;0;0;0;110
447;0.81396484375;0.81396484375;0.02490234375;0.42431640625;0.99462890625;447;0;0;0;110
448;0.81396484375;0.81396484375;0.63525390625;0.13427734375;0.99462890625;448;0;0;0;110
449;0.81396484375;0.81396484375;0.63525390625;0.42431640625;0.85888671875;449;0;0;0;110
450;0.81396484375;0.67919921875;0.02490234375;0.13427734375;0.85888671875;450;0;0;0;110
451;0.15673828125;0.81396484375;0.02490234375;0.13427734375;0.85888671875;451;0;0;0;110
452;0.15673828125;0.67919921875;0.63525390625;0.13427734375;0.85888671875;452;0;0;0;110
453;0.15673828125;0.67919921875;0.02490234375;0.42431640625;0.85888671875;453;0;0;0;110
454;0.15673828125;0.67919921875;0.02490234375;0.13427734375;0.99462890625;454;0;0;0;110
455;0.15673828125;0.67919921875;0.02490234375;0.13427734375;0.85888671875;455;0;0;0;110
456;0.56396484375;0.06396484375;0.38525390625;0.67431640625;0.74462890625;456;0;0;63;47
457;0.40673828125;0.06396484375;0.38525390625;0.67431640625;0.74462890625;457;0;0;53;57
458;0.56396484375;0.42919921875;0.38525390625;0.67431640625;0.74462890625;458;0;0;0;110
459;0.56396484375;0.06396484375;0.27490234375;0.67431640625;0.74462890625;459;0;0;36;74
460;0.56396484375;0.06396484375;0.38525390625;0.38427734375;0.74462890625;460;0;0;52;58
461;0.56396484375;0.06396484375;0.38525390625;0.67431640625;0.60888671875;461;0;0;60;50
462;0.56396484375;0.42919921875;0.27490234375;0.38427734375;0.60888671875;462;0;0;0;110
463;0.40673828125;0.06396484375;0.27490234375;0.38427734375;0.60888671875;463;0;0;39;71
464;0.40673828125;0.42919921875;0.38525390625;0.38427734375;0.60888671875;464;0;0;0;110
465;0.40673828125;0.42919921875;0.27490234375;0.67431640625;0.60888671875;465;0;0;0;110
466;0.40673828125;0.42919921875;0.27490234375;0.38427734375;0.74462890625;466;0;0;0;110
467;0.40673828125;0.42919921875;0.27490234375;0.38427734375;0.60888671875;467;0;0;0;110
468;0.06396484375;0.56396484375;0.88525390625;0.17431640625;0.24462890625;468;0;0;0;110
469;0.90673828125;0.56396484375;0.88525390625;0.17431640625;0.24462890625;469;0;0;0;110
470;0.06396484375;0.92919921875;0.88525390625;0.17431640625;0.24462890625;470;0;0;0;110
471;0.06396484375;0.56396484375;0.77490234375;0.17431640625;0.24462890625;471;0;0;0;110
472;0.06396484375;0.56396484375;0.88525390625;0.88427734375;0.24462890625;472;0;0;0;110
473;0.06396484375;0.56396484375;0.88525390625;0.17431640625;0.10888671875;473;0;0;0;110
474;0.06396484375;0.92919921875;0.77490234375;0.88427734375;0.10888671875;474;0;0;0;110
475;0.90673828125;0.56396484375;0.77490234375;0.88427734375;0.10888671875;475;8;80;0;22
476;0.90673828125;0.92919921875;0.88525390625;0.88427734375;0.10888671875;476;6;92;0;12
477;0.90673828125;0.92919921875;0.77490234375;0.17431640625;0.10888671875;477;26;30;0;54
478;0.90673828125;0.92919921875;0.77490234375;0.88427734375;0.24462890625;478;0;0;0;110
479;0.90673828125;0.92919921875;0.77490234375;0.88427734375;0.10888671875;479;7;85;0;18
480;0.09521484375;0.09521484375;0.04150390625;0.83056640625;0.77587890625;480;0;0;0;110
481;0.12548828125;0.09521484375;0.04150390625;0.83056640625;0.77587890625;481;0;0;0;110
482;0.09521484375;0.71044921875;0.04150390625;0.83056640625;0.77587890625;482;0;0;0;110
483;0.09521484375;0.09521484375;0.30615234375;0.83056640625;0.77587890625;483;0;0;0;110
484;0.09521484375;0.09521484375;0.04150390625;0.79052734375;0.77587890625;484;0;0;0;110
485;0.09521484375;0.09521484375;0.04150390625;0.83056640625;0.51513671875;485;0;0;0;110
486;0.09521484375;0.71044921875;0.30615234375;0.79052734375;0.51513671875;486;0;0;0;110
487;0.12548828125;0.09521484375;0.30615234375;0.79052734375;0.51513671875;487;0;0;0;110
488;0.12548828125;0.71044921875;0.04150390625;0.79052734375;0.51513671875;488;0;0;0;110
489;0.12548828125;0.71044921875;0.30615234375;0.83056640625;0.51513671875;489;0;0;0;110
490;0.12548828125;0.71044921875;0.30615234375;0.79052734375;0.77587890625;490;0;0;0;110
491;0.12548828125;0.71044921875;0.30615234375;0.79052734375;0.51513671875;491;0;0;0;110
492;0.59521484375;0.59521484375;0.54150390625;0.33056640625;0.27587890625;492;0;0;0;110
493;0.62548828125;0.59521484375;0.54150390625;0.33056640625;0.27587890625;493;0;0;0;110
494;0.59521484375;0.21044921875;0.54150390625;0.33056640625;0.27587890625;494;0;0;0;110
495;0.59521484375;0.59521484375;0.80615234375;0.33056640625;0.27587890625;495;0;0;0;110
496;0.59521484375;0.59521484375;0.54150390625;0.29052734375;0.27587890625;496;0;0;0;110
497;0.59521484375;0.59521484375;0.54150390625;0.33056640625;0.01513671875;497;5;103;0;2
498;0.59521484375;0.21044921875;0.80615234375;0.29052734375;0.01513671875;498;1;106;0;3
499;0.62548828125;0.59521484375;0.80615234375;0.29052734375;0.01513671875;499;6;100;0;4
500;0.62548828125;0.21044921875;0.54150390625;0.29052734375;0.01513671875;500;4;101;0;5
501;0.62548828125;0.21044921875;0.80615234375;0.33056640625;0.01513671875;501;0;105;0;5
502;0.62548828125;0.21044921875;0.80615234375;0.29052734375;0.27587890625;502;0;0;0;110
503;0.62548828125;0.21044921875;0.80615234375;0.29052734375;0.01513671875;503;8;101;0;1
504;0.84521484375;0.34521484375;0.29150390625;0.58056640625;0.02587890625;504;1;101;0;8
505;0.87548828125;0.34521484375;0.29150390625;0.58056640625;0.02587890625;505;5;103;0;2
506;0.84521484375;0.96044921875;0.29150390625;0.58056640625;0.02587890625;506;2;100;0;8
507;0.84521484375;0.34521484375;0.55615234375;0.58056640625;0.02587890625;507;6;101;0;3
508;0.84521484375;0.34521484375;0.29150390625;0.04052734375;0.02587890625;508;45;60;0;5
509;0.84521484375;0.34521484375;0.29150390625;0.58056640625;0.26513671875;509;7;21;0;82
510;0.84521484375;0.96044921875;0.55615234375;0.04052734375;0.26513671875;510;0;0;0;110
511;0.87548828125;0.34521484375;0.55615234375;0.04052734375;0.26513671875;511;0;0;0;110
512;0.87548828125;0.96044921875;0.29150390625;0.04052734375;0.26513671875;512;0;0;0;110
513;0.87548828125;0.96044921875;0.55615234375;0.58056640625;0.26513671875;513;0;0;0;110
514;0.87548828125;0.96044921875;0.55615234375;0.04052734375;0.02587890625;514;32;71;0;7
515;0.87548828125;0.96044921875;0.55615234375;0.04052734375;0.26513671875;515;0;0;0;110
516;0.34521484375;0.84521484375;0.79150390625;0.08056640625;0.52587890625;516;0;0;0;110
517;0.37548828125;0.84521484375;0.79150390625;0.08056640625;0.52587890625;517;0;0;0;110
518;0.34521484375;0.46044921875;0.79150390625;0.08056640625;0.52587890625;518;0;0;0;110
519;0.34521484375;0.84521484375;0.05615234375;0.08056640625;0.52587890625;519;0;0;0;110
520;0.34521484375;0.84521484375;0.79150390625;0.54052734375;0.52587890625;520;0;0;0;110
521;0.34521484375;0.84521484375;0.79150390625;0.08056640625;0.76513671875;521;0;0;0;110
522;0.34521484375;0.46044921875;0.05615234375;0.54052734375;0.76513671875;522;0;0;0;110
523;0.37548828125;0.84521484375;0.05615234375;0.54052734375;0.76513671875;523;0;0;0;110
524;0.37548828125;0.46044921875;0.79150390625;0.54052734375;0.76513671875;524;0;0;0;110
525;0.37548828125;0.46044921875;0.05615234375;0.08056640625;0.76513671875;525;0;0;0;110
526;0.37548828125;0.46044921875;0.05615234375;0.54052734375;0.52587890625;526;0;0;0;110
527;0.37548828125;0.46044921875;0.05615234375;0.54052734375;0.76513671875;527;0;0;0;110
528;0.47021484375;0.47021484375;0.66650390625;0.20556640625;0.65087890625;528;0;0;0;110
529;0.00048828125;0.47021484375;0.66650390625;0.20556640625;0.65087890625;529;0;0;0;110
